chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index,
0, 0, 39847, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Steven, 0.0, 99, False, Contract terminated by mutual consent on 31/8, 2019-06-25T11:30:07.038056Z, 55, 39847.jpg, 0.0, Defour, 0.0, False, None, u, 5, 90, 0, 136, 1, 261, 6, 0.0, 0.0, Defour, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 83314, 0, 0, -1, 1, 0, 3, 4.0, 3.0, 1, Jeff, 3.5, 100, False, , 2019-09-21T16:30:10.837857Z, 54, 83314.jpg, 3.6, Hendrick, 0.1, False, None, a, 5, 90, 25, 8114, 557, 6795, 792, 0.6, 4.6, Hendrick, 478, 2, 0, 2, 9, 0, 0, 0, 3, 0, 0, 4, 73, 92.4, 32.6, 139.0, 26.4, 
None, None, 60551, 0, 0, -1, 1, 0, 3, 3.0, 2.0, 2, Ashley, 2.5, 101, False, , None, 54, 60551.jpg, 2.8, Westwood, 0.5, False, None, a, 5, 90, 28, 17492, 780, 40319, 1647, 0.5, 5.2, Westwood, 900, 0, 2, 3, 15, 0, 0, 0, 3, 0, 0, 2, 140, 168.2, 256.5, 47.0, 47.1, 
100, 75, 40145, 0, 0, 0, 0, 0, 3, 1.3, 0.2, 2, Jack, 0.8, 102, False, , 2019-09-29T10:30:09.629136Z, 50, 40145.jpg, 2.1, Cork, 0.2, False, None, a, 5, 90, 17, 9391, 101, 17304, 364, 0.2, 3.4, Cork, 662, 0, 0, 2, 12, 0, 0, 0, 0, 0, 0, 0, 93, 76.6, 69.5, 106.0, 25.2, 
0, 0, 61603, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Daniel, 0.0, 120, False, Lack of match fitness - Unknown return date, 2019-09-07T11:00:18.052388Z, 44, 61603.jpg, 0.0, Drinkwater, 0.8, False, None, i, 5, 90, 0, 15884, 47, 118714, 1466, 0.0, 0.0, Drinkwater, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 17349, 0, 0, -2, 2, 0, 3, 1.0, 0.0, 0, Aaron, 0.5, 430, False, , None, 48, 17349.jpg, 0.9, Lennon, 0.1, False, None, a, 5, 90, 7, 3117, 81, 7621, 222, 0.1, 1.5, Lennon, 238, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0, 0, 21, 15.6, 9.2, 8.0, 3.4, 
100, 100, 39487, 0, 0, 3, -3, 1, 2, 2.3, 1.3, -1, Erik, 1.8, 447, False, , 2019-10-05T16:00:14.585530Z, 48, 39487.jpg, 3.4, Pieters, 11.5, False, None, a, 5, 90, 34, 965582, 8862, 355708, 28827, 0.4, 7.1, Pieters, 864, 0, 3, 2, 15, 0, 0, 0, 1, 0, 0, 5, 177, 203.0, 120.9, 11.0, 33.4, 
None, None, 44683, 0, 0, -3, 3, 0, 4, 3.7, 2.7, 6, Jay, 3.2, 451, False, , None, 57, 44683.jpg, 1.9, Rodriguez, 0.2, False, None, a, 5, 90, 19, 9355, 2433, 24705, 609, 0.6, 3.3, Rodriguez, 333, 2, 0, 0, 10, 0, 0, 0, 1, 0, 0, 0, 70, 88.8, 19.4, 110.0, 21.9, 
None, None, 220037, 0, 0, -1, 1, 0, 1, 0.5, -0.5, 0, Bailey, 0.0, 495, False, , None, 44, 220037.jpg, 0.0, Peacock-Farrell, 0.1, False, None, a, 5, 90, 0, 890, 24, 2301, 88, 0.0, 0.0, Peacock-Farrell, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 82263, 1, -1, -2, 2, 1, 2, 8.5, 8.0, 6, Marcos, 7.5, 103, False, , None, 63, 82263.jpg, 5.1, Alonso, 4.5, False, None, a, 6, 8, 36, 190733, 42596, 222356, 8257, 1.2, 5.7, Alonso, 498, 1, 2, 3, 4, 0, 0, 0, 3, 0, 0, 3, 147, 155.0, 129.9, 94.0, 37.8, 
0, 0, 102380, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Antonio, 0.0, 104, False, Lack of match fitness - Unknown return date, 2019-09-14T17:00:16.188229Z, 60, 102380.jpg, 1.0, Rüdiger, 0.1, False, None, i, 6, 8, 1, 3196, 48, 7218, 198, 0.0, 0.2, Rüdiger, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6.6, 0.9, 49.0, 5.7, 
None, None, 41328, 0, 0, -1, 1, 0, 2, 5.0, 4.5, 1, César, 4.0, 105, False, , None, 59, 41328.jpg, 2.8, Azpilicueta, 6.2, False, None, a, 6, 8, 28, 139491, 8069, 268753, 10530, 0.7, 4.7, Azpilicueta, 900, 0, 2, 2, 16, 0, 0, 0, 0, 0, 0, 1, 180, 216.2, 201.1, 53.0, 47.1, 
100, 100, 109533, 0, 0, 0, 0, 0, 2, 1.0, 0.5, 0, Emerson, 0.0, 107, False, , 2019-09-08T20:30:10.510601Z, 55, 109533.jpg, 1.0, Palmieri dos Santos, 0.8, False, None, a, 6, 8, 5, 154221, 797, 198709, 1505, 0.0, 0.9, Emerson, 374, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 74, 102.4, 98.9, 74.0, 27.6, 
0, 0, 135363, -1, 1, -1, 1, 0, 2, 0.0, 0.0, 0, Andreas, 1.2, 108, False, Hamstring injury - Expected back 02 Nov, 2019-10-13T07:30:10.505993Z, 49, 135363.jpg, 1.3, Christensen, 0.7, False, None, i, 6, 8, 8, 56510, 52, 88528, 3304, 0.2, 1.6, Christensen, 491, 0, 0, 1, 11, 0, 0, 0, 2, 0, 0, 0, 88, 110.4, 17.1, 19.0, 14.7, 
0, 0, 105700, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Davide, 0.0, 109, False, Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb, 2019-08-21T19:30:16.936375Z, 43, 105700.jpg, 0.0, Zappacosta, 0.2, False, None, n, 6, 8, 0, 2952, 18, 25870, 201, 0.0, 0.0, Zappacosta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 44346, 0, 0, -3, 3, 0, 4, 1.2, 0.7, 1, Olivier, 0.2, 110, False, , 2019-09-25T22:30:18.373788Z, 67, 44346.jpg, 1.2, Giroud, 1.1, False, None, a, 6, 8, 5, 55130, 454, 160583, 1447, 0.0, 0.7, Giroud, 120, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 15, 12.4, 51.7, 25.0, 8.8, 
None, None, 109745, 0, 0, 0, 0, 0, 1, 5.0, 4.5, 2, Kepa, 4.0, 111, False, , None, 55, 109745.jpg, 2.4, Arrizabalaga, 5.6, False, None, a, 6, 8, 24, 214966, 7066, 218282, 9747, 0.7, 4.4, Kepa, 900, 0, 0, 2, 16, 0, 0, 0, 0, 0, 17, 0, 155, 155.6, 0.0, 0.0, 15.6, 
None, None, 20310, 0, 0, -2, 2, 0, 1, 1.0, 0.5, 0, Willy, 0.0, 112, False, , None, 48, 20310.jpg, 0.0, Caballero, 0.2, False, None, a, 6, 8, 0, 2430, 87, 8867, 224, 0.0, 0.0, Caballero, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 47431, 0, 0, 0, 0, 2, 3, 9.2, 8.7, 12, Willian, 8.2, 113, False, , 2019-07-30T11:00:13.285605Z, 70, 47431.jpg, 4.4, Borges Da Silva, 2.4, False, None, a, 6, 8, 40, 154714, 30384, 72227, 6259, 1.2, 5.7, Willian, 576, 2, 2, 3, 6, 0, 0, 0, 1, 0, 0, 7, 149, 172.4, 156.2, 202.0, 53.0, 
100, 100, 49579, 0, 0, -1, 1, 0, 3, 1.8, 1.3, 0, Pedro, 0.8, 114, False, , 2019-08-24T13:30:14.550162Z, 69, 49579.jpg, 2.3, Rodríguez Ledesma, 1.3, False, None, a, 6, 8, 7, 120349, 272, 251591, 2412, 0.1, 1.0, Pedro, 242, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 28, 48.4, 95.7, 114.0, 25.8, 
0, 0, 126187, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Ruben, 0.0, 115, False, Achilles injury - Unknown return date, 2019-06-25T11:30:07.068350Z, 64, 126187.jpg, 0.0, Loftus-Cheek, 0.1, False, None, i, 6, 8, 0, 672, 16, 4721, 76, 0.0, 0.0, Loftus-Cheek, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 209046, 0, 0, 0, 0, 0, 3, 5.5, 5.0, 0, Callum, 4.5, 116, False, , 2019-06-25T11:30:07.083018Z, 60, 209046.jpg, 4.5, Hudson-Odoi, 3.2, False, None, a, 6, 8, 18, 256136, 13108, 53609, 33654, 0.8, 3.0, Hudson-Odoi, 214, 0, 3, 1, 3, 0, 0, 0, 1, 0, 0, 3, 62, 83.8, 136.5, 98.0, 31.8, 
50, 0, 88894, 0, 0, -4, 4, 0, 3, 1.0, 0.0, 0, Ross, 1.0, 117, False, Ankle injury - 50% chance of playing, 2019-10-19T16:00:15.801912Z, 56, 88894.jpg, 1.5, Barkley, 1.6, False, None, d, 6, 8, 9, 70194, 127, 429234, 6815, 0.2, 1.6, Barkley, 335, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 38, 63.8, 125.9, 157.0, 34.7, 
None, None, 85955, 0, 0, 1, -1, 1, 3, 5.2, 4.7, 2, Jorge Luiz, 4.2, 118, False, , None, 51, 85955.jpg, 3.4, Frello Filho, 5.3, False, None, a, 6, 8, 34, 357354, 13734, 271283, 25125, 0.8, 6.7, Jorginho, 862, 1, 2, 2, 15, 0, 0, 0, 4, 0, 0, 5, 195, 207.8, 172.0, 42.0, 42.4, 
0, 0, 116594, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, N'Golo, 1.8, 119, False, Groin Injury - Expected back 09 Nov, 2019-10-18T13:00:12.209781Z, 50, 116594.jpg, 4.2, Kanté, 4.1, False, None, i, 6, 8, 17, 237414, 778, 464762, 25313, 0.4, 3.4, Kanté, 287, 2, 0, 0, 5, 0, 0, 0, 1, 0, 0, 1, 57, 107.6, 25.1, 35.0, 16.7, 
0, 0, 199598, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Ethan, 0.0, 121, False, Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul, 2019-07-22T13:30:07.199042Z, 44, 199598.jpg, 0.0, Ampadu, 0.0, False, None, n, 6, 8, 0, 789, 13, 1590, 56, 0.0, 0.0, Ampadu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 176413, 0, 0, -4, 4, 1, 3, 7.2, 6.7, 20, Christian, 6.2, 431, False, , None, 71, 176413.jpg, 5.4, Pulisic, 4.4, False, None, a, 6, 8, 38, 312837, 97800, 619551, 4904, 0.9, 5.4, Pulisic, 401, 3, 3, 0, 10, 0, 0, 0, 0, 0, 0, 3, 132, 185.6, 124.4, 228.0, 53.8, 
100, 100, 91651, 0, 0, -2, 2, 0, 3, 2.2, 1.7, 2, Mateo, 1.2, 432, False, , 2019-10-13T21:00:19.697457Z, 53, 91651.jpg, 1.8, Kovacic, 0.9, False, None, a, 6, 8, 18, 57066, 1512, 84568, 1966, 0.2, 3.4, Kovacic, 609, 0, 1, 0, 12, 0, 0, 0, 1, 0, 0, 0, 145, 123.2, 110.4, 44.0, 27.7, 
100, 100, 103192, 0, 0, -3, 3, 0, 2, 3.5, 3.0, 1, Kurt, 2.5, 459, False, , 2019-09-28T16:00:17.677906Z, 47, 103192.jpg, 1.3, Zouma, 1.6, False, None, a, 6, 8, 12, 59479, 3807, 166562, 2199, 0.5, 2.6, Zouma, 723, 0, 0, 1, 14, 1, 0, 0, 1, 0, 0, 1, 103, 132.0, 7.4, 56.0, 19.1, 
100, 100, 173879, 0, 0, 8, -8, 3, 4, 5.2, 4.7, 5, Tammy, 4.2, 460, True, , 2019-09-14T17:00:16.854161Z, 78, 173879.jpg, 6.1, Abraham, 46.2, False, None, a, 6, 8, 61, 3330888, 106364, 474816, 52908, 0.5, 7.8, Abraham, 728, 8, 1, 3, 10, 1, 0, 0, 2, 0, 0, 11, 214, 319.0, 127.9, 400.0, 84.6, 
None, None, 94245, 0, 0, -4, 4, 0, 4, 2.8, 2.3, 0, Michy, 1.8, 461, False, , None, 66, 94245.jpg, 2.6, Batshuayi, 0.5, False, None, a, 6, 8, 13, 13657, 2313, 46871, 1419, 0.3, 2.0, Batshuayi, 45, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 33, 48.8, 11.7, 84.0, 14.0, 
0, 0, 167767, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Robert Kenedy, 0.0, 462, False, Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-09-02T23:30:15.527764Z, 53, 167767.jpg, 0.0, Nunes do Nascimento, 0.0, False, None, n, 6, 8, 0, 733, 4, 4148, 40, 0.0, 0.0, Kenedy, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 184341, 1, -1, 9, -9, 0, 3, 6.2, 5.7, 5, Mason, 5.2, 463, False, , 2019-09-17T21:00:14.257099Z, 69, 184341.jpg, 5.4, Mount, 37.4, False, None, a, 6, 8, 54, 3071484, 68540, 711555, 54960, 0.8, 7.8, Mount, 862, 4, 2, 2, 16, 0, 0, 0, 0, 0, 0, 6, 184, 251.6, 278.8, 287.0, 81.9, 
100, 100, 225796, 0, 0, 0, 0, 0, 2, 1.2, 0.7, 0, Reece, 0.2, 506, False, , 2019-10-11T10:00:13.189023Z, 50, 225796.jpg, 0.5, James, 0.1, False, None, a, 6, 8, 1, 6809, 426, 6685, 462, 0.0, 0.2, James, 28, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 15.2, 1.3, 8.0, 2.5, 
None, None, 194794, 0, 0, 3, -3, 1, 2, 4.8, 4.3, 1, Fikayo, 3.8, 529, False, , None, 48, 194794.jpg, 3.6, Tomori, 7.2, False, None, a, 6, 8, 25, 535279, 36019, 59636, 10592, 0.8, 5.2, Tomori, 630, 1, 0, 2, 9, 0, 0, 0, 2, 0, 0, 3, 137, 183.6, 40.2, 35.0, 26.0, 
None, None, 243568, 0, 0, 0, 0, 0, 3, 1.0, 0.5, 0, Billy, 0.0, 533, False, , None, 45, 243568.jpg, 1.0, Gilmour, 0.0, False, None, a, 6, 8, 1, 1797, 85, 1174, 110, 0.0, 0.2, Gilmour, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0.4, 0.8, 0.0, 0.1, 
None, None, 209036, 0, 0, 0, 0, 0, 2, 1.0, 0.5, 0, Addji Keaninkin Marc-Israel, 0.0, 545, False, , None, 40, 209036.jpg, 0.0, Guehi, 0.1, False, None, a, 6, 8, 0, 2999, 505, 1131, 333, 0.0, 0.0, Guehi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 74230, 0, 0, 1, -1, 1, 2, 4.2, 3.7, 1, Patrick, 4.2, 123, False, , None, 56, 74230.jpg, 4.1, van Aanholt, 12.1, False, None, a, 7, 31, 41, 688418, 18379, 361806, 28342, 0.8, 7.3, van Aanholt, 900, 2, 0, 3, 12, 1, 0, 0, 0, 0, 0, 3, 169, 195.0, 124.8, 115.0, 43.4, 
100, 100, 49413, 0, 0, 0, 0, 0, 2, 0.5, 0.0, 1, James, 0.5, 124, False, , 2019-06-25T11:30:07.097330Z, 50, 49413.jpg, 1.0, Tomkins, 0.0, False, None, a, 7, 31, 2, 1246, 227, 1047, 99, 0.1, 0.4, Tomkins, 172, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 20, 25.6, 0.3, 4.0, 3.0, 
0, 0, 40784, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Mamadou, 0.0, 125, False, Muscle injury - Unknown return date, 2019-09-27T13:30:11.718603Z, 50, 40784.jpg, 1.0, Sakho, 0.1, False, None, i, 7, 31, 3, 2720, 18, 5829, 223, 0.0, 0.6, Sakho, 191, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 30, 29.4, 10.8, 4.0, 4.5, 
None, None, 55494, 0, 0, 1, -1, 0, 2, 2.8, 2.3, 1, Joel, 2.8, 126, False, , None, 46, 55494.jpg, 3.4, Ward, 3.3, False, None, a, 7, 31, 34, 265224, 3308, 97894, 7940, 0.6, 7.4, Ward, 900, 0, 1, 3, 12, 0, 0, 0, 2, 0, 0, 5, 169, 187.6, 57.9, 23.0, 26.9, 
100, 100, 19188, 0, 0, -1, 1, 0, 2, 0.2, -0.3, 0, Scott, 0.2, 127, False, , 2019-08-30T13:00:12.954955Z, 44, 19188.jpg, 3.0, Dann, 0.2, False, None, a, 7, 31, 9, 8114, 98, 14693, 325, 0.0, 2.0, Dann, 187, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 40, 37.4, 0.4, 69.0, 10.7, 
100, 75, 58786, 0, 0, 1, -1, 0, 2, 3.2, 2.0, 0, Martin, 3.2, 128, False, , 2019-10-20T11:30:19.277461Z, 41, 58786.jpg, 4.8, Kelly, 25.2, False, None, a, 7, 31, 29, 855286, 24507, 682007, 31946, 0.8, 7.1, Kelly, 528, 0, 1, 3, 3, 0, 0, 0, 0, 0, 0, 2, 117, 115.4, 11.7, 8.0, 13.5, 
None, None, 54861, 0, 0, -3, 3, 0, 4, 0.5, 0.0, 1, Christian, 0.5, 129, False, , None, 57, 54861.jpg, 1.1, Benteke, 0.6, False, None, a, 7, 31, 10, 25897, 595, 63538, 1103, 0.1, 1.8, Benteke, 255, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 39, 52.8, 71.2, 105.0, 22.9, 
0, 0, 59125, 0, 0, 0, 0, 0, 4, 0.0, 0.0, 0, Connor, 0.0, 130, False, Lack of match fitness - Unknown return date, 2019-09-13T12:30:19.022759Z, 45, 59125.jpg, 1.0, Wickham, 3.0, False, None, i, 7, 31, 2, 251621, 113, 401666, 8132, 0.0, 0.4, Wickham, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.8, 2.0, 0.2, 
75, 75, 40836, 0, 0, 0, 0, 1, 1, 2.2, 1.9, 0, Vicente, 3.0, 131, False, Groin Injury - 75% chance of playing, 2019-10-20T11:30:19.312033Z, 50, 40836.jpg, 3.8, Guaita, 0.6, False, None, d, 7, 31, 30, 46440, 91, 41905, 3752, 0.6, 6.0, Guaita, 720, 0, 0, 3, 8, 0, 0, 0, 1, 0, 20, 2, 146, 173.6, 0.0, 0.0, 17.3, 
None, None, 20066, 0, 0, -1, 1, 0, 1, 1.5, 1.0, 2, Wayne, 1.5, 132, False, , None, 44, 20066.jpg, 3.0, Hennessey, 0.7, False, None, a, 7, 31, 6, 9250, 1108, 34725, 792, 0.3, 1.4, Hennessey, 180, 0, 0, 0, 4, 0, 0, 0, 0, 0, 13, 0, 42, 87.4, 0.0, 0.0, 8.7, 
None, None, 82403, 0, 0, -3, 3, 0, 3, 3.8, 3.3, 5, Wilfried, 3.8, 133, False, , None, 67, 82403.jpg, 2.6, Zaha, 8.5, False, None, a, 7, 31, 26, 254459, 6069, 906466, 17499, 0.6, 3.9, Zaha, 835, 0, 2, 2, 12, 0, 0, 0, 1, 0, 0, 0, 64, 132.2, 136.3, 344.0, 61.3, 
100, 100, 66975, 0, 0, -3, 3, 1, 3, 5.2, 4.7, 10, Luka, 5.2, 134, False, , 2019-09-29T09:30:20.636934Z, 67, 66975.jpg, 3.4, Milivojevic, 2.6, False, None, a, 7, 31, 31, 31104, 3534, 369711, 2819, 0.8, 4.6, Milivojevic, 795, 2, 0, 3, 11, 0, 0, 0, 6, 0, 0, 6, 125, 182.8, 228.9, 75.0, 48.7, 
None, None, 60252, 0, 0, -3, 3, 0, 3, 2.5, 2.0, 2, Andros, 2.5, 135, False, , None, 57, 60252.jpg, 2.1, Townsend, 1.5, False, None, a, 7, 31, 19, 34710, 734, 171697, 3336, 0.4, 3.3, Townsend, 413, 1, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 94, 109.6, 66.0, 39.0, 21.5, 
None, None, 141020, 0, 0, -3, 3, 0, 3, 0.2, -0.3, 0, Max, 0.2, 136, False, , None, 52, 141020.jpg, 1.7, Meyer, 0.1, False, None, a, 7, 31, 5, 3665, 35, 9270, 163, 0.0, 1.0, Meyer, 155, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 16, 17.8, 4.0, 57.0, 7.9, 
100, 100, 86417, 0, 0, 0, 0, 0, 3, 1.2, 0.7, 0, Jeffrey, 1.2, 137, False, , 2019-08-09T13:00:14.642811Z, 55, 86417.jpg, 2.5, Schlupp, 0.1, False, None, a, 7, 31, 20, 9015, 123, 11311, 490, 0.2, 3.6, Schlupp, 601, 0, 1, 3, 8, 0, 0, 0, 1, 0, 0, 1, 60, 93.8, 66.4, 165.0, 32.5, 
100, 100, 50471, 0, 0, -2, 2, 0, 3, 4.2, 3.7, 7, James, 4.2, 138, False, , 2019-09-13T12:30:19.034726Z, 53, 50471.jpg, 3.2, McArthur, 0.8, False, None, a, 7, 31, 29, 16007, 1673, 81655, 1468, 0.8, 5.5, McArthur, 781, 0, 2, 4, 7, 0, 0, 0, 1, 0, 0, 2, 130, 148.0, 136.0, 96.0, 38.1, 
100, 100, 55037, 0, 0, -1, 1, 0, 3, 3.0, 2.5, 2, Cheikhou, 3.0, 139, False, , 2019-09-14T16:30:11.053549Z, 49, 55037.jpg, 2.6, Kouyaté, 0.2, False, None, a, 7, 31, 21, 7203, 895, 9802, 552, 0.6, 4.3, Kouyaté, 676, 0, 1, 3, 10, 0, 0, 0, 1, 0, 0, 0, 65, 52.8, 60.0, 90.0, 20.0, 
None, None, 221275, 0, 0, -1, 1, 0, 3, 0.0, -0.5, 0, Luke, 0.0, 140, False, , None, 44, 221275.jpg, 0.0, Dreher, 0.1, False, None, a, 7, 31, 0, 4501, 114, 4858, 221, 0.0, 0.0, Dreher, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 50472, 0, 0, -1, 1, 0, 3, 1.0, 0.5, 1, James, 1.0, 157, False, , None, 44, 50472.jpg, 1.0, McCarthy, 0.7, False, None, a, 7, 31, 7, 30151, 1497, 35807, 1825, 0.2, 1.6, McCarthy, 140, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 29, 24.6, 26.7, 7.0, 5.8, 
None, None, 80146, 0, 0, 1, -1, 0, 4, 5.0, 4.5, 8, Jordan, 5.0, 468, False, , None, 51, 80146.jpg, 4.7, Ayew, 8.2, False, None, a, 7, 31, 42, 783526, 54437, 473775, 19239, 1.0, 8.2, Ayew, 709, 4, 0, 5, 9, 0, 0, 0, 3, 0, 0, 11, 134, 163.0, 89.1, 310.0, 56.1, 
None, None, 19419, 0, 0, 0, 0, 0, 2, 2.5, 2.0, 1, Gary, 2.5, 503, False, , None, 45, 19419.jpg, 2.5, Cahill, 1.8, False, None, a, 7, 31, 20, 62870, 2658, 85373, 2968, 0.6, 4.4, Cahill, 720, 0, 0, 2, 11, 0, 0, 0, 1, 0, 0, 1, 131, 152.2, 25.0, 144.0, 32.3, 
None, None, 175946, -1, 1, -4, 4, 0, 3, 0.0, -0.5, 0, Víctor, 0.0, 510, False, , None, 46, 175946.jpg, 1.0, Camarasa, 0.2, False, None, a, 7, 31, 1, 3149, 190, 42370, 469, 0.0, 0.2, Camarasa, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.2, 0.1, 0.0, 0.0, 
None, None, 173954, 0, 0, 0, 0, 0, 3, 0.0, -0.5, 0, Jairo, 0.0, 539, False, , None, 45, 173954.jpg, 0.0, Riedewald, 0.0, False, None, a, 7, 31, 0, 554, 57, 307, 52, 0.0, 0.0, Riedewald, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 42525, 0, 0, 0, 0, 0, 1, 0.0, -0.5, 0, Stephen, 0.0, 556, False, , None, 40, 42525.jpg, 0.0, Henderson, 0.1, False, None, a, 7, 31, 0, 3969, 2125, 449, 305, 0.0, 0.0, Henderson, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 153133, 0, 0, -2, 2, 0, 3, 1.7, 2.7, 2, Alex, 2.2, 17, False, , None, 58, 153133.jpg, 2.8, Iwobi, 1.4, False, None, a, 8, 11, 22, 118053, 1520, 186199, 5664, 0.4, 3.8, Iwobi, 542, 1, 0, 1, 11, 0, 0, 0, 0, 0, 0, 2, 90, 118.0, 132.6, 221.0, 47.2, 
100, 100, 101188, -1, 1, -1, 1, 1, 2, 1.5, 2.5, -1, Lucas, 2.0, 141, False, , 2019-08-17T16:00:09.148104Z, 59, 101188.jpg, 3.2, Digne, 19.1, False, None, a, 8, 11, 32, 862966, 7438, 1198440, 109817, 0.3, 5.3, Digne, 882, 0, 2, 3, 16, 1, 0, 0, 1, 0, 0, 3, 183, 190.6, 341.5, 123.0, 65.6, 
75, 50, 164511, 0, 0, -1, 1, 0, 2, 0.8, 1.2, 0, Yerry, 2.0, 142, False, Knock - 75% chance of playing, 2019-10-21T01:30:13.640920Z, 54, 164511.jpg, 2.9, Mina, 2.7, False, None, d, 8, 11, 26, 349504, 194, 326007, 19523, 0.4, 4.8, Mina, 810, 0, 0, 3, 13, 1, 0, 0, 1, 0, 0, 4, 159, 172.4, 5.7, 183.0, 36.2, 
None, None, 106611, 0, 0, 0, 0, 0, 2, 2.3, 3.3, 1, Michael, 2.8, 143, False, , None, 55, 106611.jpg, 2.9, Keane, 2.8, False, None, a, 8, 11, 29, 124485, 1422, 154714, 7528, 0.5, 5.3, Keane, 900, 0, 0, 3, 16, 0, 0, 0, 0, 0, 0, 3, 163, 167.8, 15.9, 46.0, 23.1, 
100, 100, 59949, 0, 0, -1, 1, 0, 2, 0.5, 1.5, 0, Seamus, 1.0, 144, False, , 2019-10-05T16:00:14.004301Z, 54, 59949.jpg, 2.4, Coleman, 1.8, False, None, a, 8, 11, 19, 105364, 828, 213235, 5479, 0.2, 3.5, Coleman, 665, 0, 1, 2, 12, 0, 0, 0, 2, 1, 0, 2, 124, 115.6, 83.1, 94.0, 29.3, 
100, 100, 12745, 0, 0, -1, 1, 0, 2, -0.5, 0.5, 0, Leighton, 0.0, 145, False, , 2019-07-30T15:00:09.168977Z, 49, 12745.jpg, 0.0, Baines, 0.1, False, None, a, 8, 11, 0, 4828, 300, 7540, 360, 0.0, 0.0, Baines, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
